"item_id","title","seller_sku","price","currency","available_quantity","sold_quantity","status","category_id","condition","listing_type","permalink","date_created","last_updated"
"MLA1485778601","Cubre Alfombras Termoformadas Volkswagen Vento Mk7",,"280000","ARS","6","29","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1485778601-cubre-alfombras-termoformadas-volkswagen-vento-mk7-_JM","2025-03-28T18:37:16.640Z","2025-12-06T11:28:58.661Z"
"MLA1485622807","Cubre Alfombras Termoformadas Fiat Pulse",,"280000","ARS","111","52","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1485622807-cubre-alfombras-termoformadas-fiat-pulse-_JM","2025-03-28T18:37:14.716Z","2025-12-08T03:55:52.949Z"
"MLA1485804559","Cubre Alfombras Termoformadas Volkswagen Nivus",,"280000","ARS","89","23","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1485804559-cubre-alfombras-termoformadas-volkswagen-nivus-_JM","2025-03-28T18:37:12.910Z","2025-12-08T03:00:38.552Z"
"MLA1485661647","Cubre Alfombras Termoformadas Ford Maverick",,"280000","ARS","30","17","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1485661647-cubre-alfombras-termoformadas-ford-maverick-_JM","2025-03-28T18:37:14.680Z","2025-12-07T04:35:45.798Z"
"MLA2040706088","Inyector Chevrolet Corsa 1.4 1.6 Classic Mpfi Oe",,"28800","ARS","0","195","paused","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2040706088-inyector-chevrolet-corsa-14-16-classic-mpfi-oe-_JM","2025-03-31T18:38:04.030Z","2025-11-27T20:11:07.588Z"
"MLA1991814544","Cubre Alfombra Termoformadas Bora Golf Mk4 Oe",,"280000","ARS","185","99","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991814544-cubre-alfombra-termoformadas-bora-golf-mk4-oe-_JM","2025-01-08T14:45:31.908Z","2025-12-07T21:57:27.542Z"
"MLA1993304152","Cubre Alfombra Termoformadas Toyota Sw4 Completo Negro",,"560000","ARS","75","19","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1993304152-cubre-alfombra-termoformadas-toyota-sw4-completo-negro-_JM","2025-01-10T13:00:37.723Z","2025-12-05T15:31:27.694Z"
"MLA1893222204","Cubre Alfombra Termoformadas Volkswagen Amarok Oe Negro",,"280000","ARS","324","511","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1893222204-cubre-alfombra-termoformadas-volkswagen-amarok-oe-negro-_JM","2024-08-26T13:39:40.374Z","2025-12-05T18:43:10.422Z"
"MLA1894798122","Alfombras Termoformadas Ford Ranger Raptor Linea Nueva Oe Negro",,"280000","ARS","1","132","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1894798122-alfombras-termoformadas-ford-ranger-raptor-linea-nueva-oe-negro-_JM","2024-08-27T14:56:13.539Z","2025-12-08T04:49:47.796Z"
"MLA1991840790","Cubre Alfombra Termoformada Toyota Hilux 2005 2015 Oe",,"280000","ARS","0","141","paused","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991840790-cubre-alfombra-termoformada-toyota-hilux-2005-2015-oe-_JM","2025-01-08T14:45:32.862Z","2025-12-07T02:51:47.190Z"
"MLA1991801784","Cubre Alfombras Termoformadas Vw Amarok Premium Oe",,"280000","ARS","200","29","active","MLA2219","new","gold_special","https://internal-shop.mercadoshops.com.ar/MLA-1991801784-cubre-alfombras-termoformadas-vw-amarok-premium-oe-_JM","2025-01-08T14:45:32.084Z","2025-12-02T13:21:04.582Z"
"MLA1991827572","Cubre Alfombra Termoformadas Toyota Etios Sedan 4 Puertas Oe",,"280000","ARS","8","63","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991827572-cubre-alfombra-termoformadas-toyota-etios-sedan-4-puertas-oe-_JM","2025-01-08T14:45:33.875Z","2025-12-05T20:47:32.948Z"
"MLA1991801782","Cubre Alfombra Termoformadas Over Mat Toyota Hilux Oe",,"280000","ARS","493","76","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991801782-cubre-alfombra-termoformadas-over-mat-toyota-hilux-oe-_JM","2025-01-08T14:45:31.944Z","2025-12-08T03:56:04.552Z"
"MLA2010279062","Cubre Alfombra Termoformadas Over Mat Toyota Hilux Oe Negro",,"280000","ARS","2","136","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2010279062-cubre-alfombra-termoformadas-over-mat-toyota-hilux-oe-negro-_JM","2025-02-07T13:48:23.056Z","2025-12-06T20:07:51.104Z"
"MLA1991814546","Cubre Alfombra Termoformadas Renault Kangoo 2018+ Oe",,"280000","ARS","2","130","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991814546-cubre-alfombra-termoformadas-renault-kangoo-2018-oe-_JM","2025-01-08T14:45:31.996Z","2025-12-06T20:58:21.303Z"
"MLA1486406559","Inyector Renault Master 2.5 Dci 265 Oe",,"390000","ARS","8","11","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1486406559-inyector-renault-master-25-dci-265-oe-_JM","2025-03-31T17:09:24.884Z","2025-12-01T14:46:57.291Z"
"MLA1991840798","Cubre Alfombra Termoformada Ford Ranger 2013 2023 Oe",,"280000","ARS","1","81","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991840798-cubre-alfombra-termoformada-ford-ranger-2013-2023-oe-_JM","2025-01-08T14:45:33.791Z","2025-12-06T19:30:56.113Z"
"MLA1991788884","Cubre Alfombra Termoformadas Toyota Sw4 3era Fila Y Baul Oe",,"280000","ARS","75","14","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991788884-cubre-alfombra-termoformadas-toyota-sw4-3era-fila-y-baul-oe-_JM","2025-01-08T14:45:31.949Z","2025-11-27T19:22:34.075Z"
"MLA1446796131","Cubre Alfombra Termoformadas Toyota Hilux Oe Negro",,"280000","ARS","0","87","paused","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1446796131-cubre-alfombra-termoformadas-toyota-hilux-oe-negro-_JM","2024-08-30T16:01:41.529Z","2025-12-06T07:27:19.135Z"
"MLA1991723478","Cubre Alfombra Termoformadas Toyota Sw4 Oe",,"280000","ARS","75","16","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991723478-cubre-alfombra-termoformadas-toyota-sw4-oe-_JM","2025-01-08T14:45:31.908Z","2025-12-05T18:46:27.549Z"
"MLA1991762614","Cubre Alfombra Termoformadas Toyota Corolla 2014 Al 2020 Oe",,"276848","ARS","150","82","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991762614-cubre-alfombra-termoformadas-toyota-corolla-2014-al-2020-oe-_JM","2025-01-08T14:45:31.942Z","2025-12-05T15:49:35.516Z"
"MLA2009868602","Cubre Alfombras Termoformadas Vw Amarok Premium Oe Negro",,"280000","ARS","200","50","active","MLA2219","new","gold_special","https://internal-shop.mercadoshops.com.ar/MLA-2009868602-cubre-alfombras-termoformadas-vw-amarok-premium-oe-negro-_JM","2025-02-07T12:56:14.753Z","2025-12-05T17:13:03.921Z"
"MLA2040622734","Inyector S10 Blazer Frontier Xterra 2.8 Mwm Oe",,"350000","ARS","1","34","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2040622734-inyector-s10-blazer-frontier-xterra-28-mwm-oe-_JM","2025-03-31T14:09:12.709Z","2025-12-08T04:39:16.260Z"
"MLA1446868615","Alfombras Termoformadas Ford Ranger Linea Nueva Oe Negro",,"280000","ARS","113","143","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1446868615-alfombras-termoformadas-ford-ranger-linea-nueva-oe-negro-_JM","2024-08-30T13:47:23.869Z","2025-12-04T19:44:04.740Z"
"MLA1487018777","Base Filtro Radiador Aceite Fiat Toro 2.0jtd Jeep Compass Oe",,"204000","ARS","6","18","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1487018777-base-filtro-radiador-aceite-fiat-toro-20jtd-jeep-compass-oe-_JM","2025-04-03T18:25:16.959Z","2025-12-04T22:52:08.698Z"
"MLA2048017308","Turbo Ford Ranger 2.8 Power Stroke Gt20 Sin Tgv Oe",,"415000","ARS","18","16","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2048017308-turbo-ford-ranger-28-power-stroke-gt20-sin-tgv-oe-_JM","2025-04-09T14:05:02.467Z","2025-12-05T22:37:15.811Z"
"MLA1486954649","Turbo Vw Amarok V6 3.0 Tdi Núcleo Gtd2060vz 3 Espigas Oe",,"339000","ARS","6","5","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1486954649-turbo-vw-amarok-v6-30-tdi-nucleo-gtd2060vz-3-espigas-oe-_JM","2025-04-03T18:36:03.093Z","2025-12-05T14:55:07.943Z"
"MLA2043662026","Base Filtro Radiador Aceite Chevrolet S10 2.8 Duramax Oe",,"168000","ARS","10","25","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2043662026-base-filtro-radiador-aceite-chevrolet-s10-28-duramax-oe-_JM","2025-04-03T17:52:57.279Z","2025-11-28T12:54:59.971Z"
"MLA1488547663","Turbo Toyota Hilux 2.5 2kd Sin Intercooler Oe",,"355000","ARS","92","37","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1488547663-turbo-toyota-hilux-25-2kd-sin-intercooler-oe-_JM","2025-04-10T17:53:33.847Z","2025-12-05T15:19:55.434Z"
"MLA1486941697","Turbo Vw Amarok V6 3.0 Tdi Núcleo Gtd2060vz 1 Espiga Oe",,"339000","ARS","4","1","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1486941697-turbo-vw-amarok-v6-30-tdi-nucleo-gtd2060vz-1-espiga-oe-_JM","2025-04-03T18:58:09.198Z","2025-11-27T20:39:30.818Z"
"MLA1488469629","Turbo Ecosport Fiesta Tdci 206 207 C3 Hdi 1.4 Diesel Oe",,"369000","ARS","25","15","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1488469629-turbo-ecosport-fiesta-tdci-206-207-c3-hdi-14-diesel-oe-_JM","2025-04-10T17:19:27.601Z","2025-12-05T15:12:04.480Z"
"MLA2048059888","Turbo Toyota Hilux Sw4 3.0 D4d 1kd Ct16v Oe",,"790000","ARS","94","10","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2048059888-turbo-toyota-hilux-sw4-30-d4d-1kd-ct16v-oe-_JM","2025-04-09T17:35:36.003Z","2025-12-05T15:18:57.703Z"
"MLA1486604543","Inyector Renault Master 2.5 Dci 141 Oe",,"390000","ARS","7","1","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1486604543-inyector-renault-master-25-dci-141-oe-_JM","2025-04-01T13:47:17.451Z","2025-11-27T20:07:35.240Z"
"MLA2049642254","Turbo Audi A4 A6 Vw Passat 1.9 2.0 Tdi Oe",,"690000","ARS","15","4","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2049642254-turbo-audi-a4-a6-vw-passat-19-20-tdi-oe-_JM","2025-04-10T18:50:12.124Z","2025-12-05T15:15:42.257Z"
"MLA2049267434","Turbo Chevrolet S10 2.8 Mwm Blazer Oe",,"560000","ARS","26","26","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2049267434-turbo-chevrolet-s10-28-mwm-blazer-oe-_JM","2025-04-10T13:05:24.899Z","2025-12-06T21:34:07.945Z"
"MLA2047895790","Turbo Mitsubishi Montero 2.8 Intercooler Td04 Oe",,"449000","ARS","20","4","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2047895790-turbo-mitsubishi-montero-28-intercooler-td04-oe-_JM","2025-04-09T19:21:41.975Z","2025-12-05T15:17:56.663Z"
"MLA2048044676","Turbo Ford Ranger 3.2 Tdci Puma Duratorq Oe",,"990000","ARS","23","10","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2048044676-turbo-ford-ranger-32-tdci-puma-duratorq-oe-_JM","2025-04-09T15:27:17.497Z","2025-12-05T15:17:10.735Z"
"MLA2046939806","Turbo Volkswagen Passat Audi A4 A6 1.8t 20v K03 Oe",,"345000","ARS","32","21","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2046939806-turbo-volkswagen-passat-audi-a4-a6-18t-20v-k03-oe-_JM","2025-04-08T15:07:47.723Z","2025-12-05T19:30:31.604Z"
"MLA1488106989","Actuador Turbo Válvula Toyota Hilux Sw4 3.0 D-4d 1kd",,"157000","ARS","125","21","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1488106989-actuador-turbo-valvula-toyota-hilux-sw4-30-d-4d-1kd-_JM","2025-04-09T12:40:23.766Z","2025-12-05T15:08:08.582Z"
"MLA1486603811","Kit Sellos Inyector Bomba Vw Bora Vento 1.9 2.0 Tdi Oe",,"17900","ARS","0","291","paused","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1486603811-kit-sellos-inyector-bomba-vw-bora-vento-19-20-tdi-oe-_JM","2025-04-01T13:07:25.078Z","2025-11-27T20:12:14.849Z"
"MLA1486605693","Inyector Fiat Strada 1,3 Jtd 2012+ Oe",,"390000","ARS","12","14","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1486605693-inyector-fiat-strada-13-jtd-2012-oe-_JM","2025-04-01T14:25:44.365Z","2025-11-27T20:01:34.753Z"
"MLA1486923519","Base Filtro Radiador Aceite Chevrolet Cruze Sonic 1.8 16v Oe",,"69900","ARS","47","63","active","MLA438304","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1486923519-base-filtro-radiador-aceite-chevrolet-cruze-sonic-18-16v-oe-_JM","2025-04-03T15:07:59.465Z","2025-11-28T12:52:30.516Z"
"MLA1488562217","Turbo Fiat Palio Siena Strada Punto 1.7 Td Oe",,"308000","ARS","0","20","paused","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1488562217-turbo-fiat-palio-siena-strada-punto-17-td-oe-_JM","2025-04-10T19:14:13.487Z","2025-11-27T20:38:29.743Z"
"MLA2046707976","Turbo Bora 1.8t Golf Audi A3 Tt 180hp K03-052 Oe",,"533000","ARS","38","20","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2046707976-turbo-bora-18t-golf-audi-a3-tt-180hp-k03-052-oe-_JM","2025-04-08T13:57:23.260Z","2025-12-05T15:09:56.791Z"
"MLA1474332343","Estereo Stereo Doble Din 7 Táctil Mirror Waze Camara Rev Negro",,"70500","ARS","81","475","active","MLA7446","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1474332343-estereo-stereo-doble-din-7-tactil-mirror-waze-camara-rev-negro-_JM","2025-01-31T19:10:21.084Z","2025-12-07T23:59:32.982Z"
"MLA2054947414","Base Filtro Radiador Aceite Ford Ranger 2.2 3.2 Tdci Puma Oe",,"112000","ARS","4","27","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2054947414-base-filtro-radiador-aceite-ford-ranger-22-32-tdci-puma-oe-_JM","2025-04-16T14:15:34.807Z","2025-12-06T16:50:16.395Z"
"MLA2052540848","Turbo Núcleo Vw Amarok 2.0 Tdi 180hp Grande K04 R2s Oe",,"186450","ARS","0","19","paused","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2052540848-turbo-nucleo-vw-amarok-20-tdi-180hp-grande-k04-r2s-oe-_JM","2025-04-14T12:42:06.930Z","2025-12-05T00:01:29.141Z"
"MLA2060339854","Radiador Aceite Enfriador Chevrolet S10 2.8 Duramax Oe",,"85000","ARS","18","13","paused","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2060339854-radiador-aceite-enfriador-chevrolet-s10-28-duramax-oe-_JM","2025-04-22T18:51:59.168Z","2025-12-04T11:50:56.378Z"
"MLA2060899096","Radiador Aceite Enfriador Renault Master 2.5 Dci 16v G9u Oe",,"39999","ARS","24","20","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2060899096-radiador-aceite-enfriador-renault-master-25-dci-16v-g9u-oe-_JM","2025-04-23T12:21:47.466Z","2025-11-28T12:46:36.667Z"
"MLA2054897094","Base Filtro Aceite Peugeot 408 308 208 C4 Ds4 Ds3 1.6 Thp Oe",,"110000","ARS","4","25","active","MLA61223","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2054897094-base-filtro-aceite-peugeot-408-308-208-c4-ds4-ds3-16-thp-oe-_JM","2025-04-16T15:16:17.333Z","2025-12-01T22:47:14.573Z"
"MLA2059692112","Radiador Enfriador Aceite Vw Amarok Audi 3.0 V6 Oe",,"97900","ARS","20","12","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2059692112-radiador-enfriador-aceite-vw-amarok-audi-30-v6-oe-_JM","2025-04-22T11:40:55.202Z","2025-11-28T13:14:13.894Z"
"MLA2054944720","Enfriador De Aceite Jeep Cherokee Journey Wrangler 3.6 V6 Oe",,"115000","ARS","9","25","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2054944720-enfriador-de-aceite-jeep-cherokee-journey-wrangler-36-v6-oe-_JM","2025-04-16T11:38:42.813Z","2025-12-01T19:56:11.023Z"
"MLA2059591886","Radiador Enfriador Aceite Mercedes Ml320 350 Jeep Crd 3.0 Oe",,"116000","ARS","12","0","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2059591886-radiador-enfriador-aceite-mercedes-ml320-350-jeep-crd-30-oe-_JM","2025-04-22T14:10:16.464Z","2025-11-19T01:57:05.543Z"
"MLA2059725600","Radiador Enfriador Aceite Bmw 116i 118i 120i 320i N13 Oe",,"102000","ARS","6","6","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2059725600-radiador-enfriador-aceite-bmw-116i-118i-120i-320i-n13-oe-_JM","2025-04-22T17:14:56.025Z","2025-11-28T02:45:59.781Z"
"MLA2059796432","Radiador Enfriador Aceite Renault Master 3 2.3dci M9t Oe",,"61500","ARS","11","1","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2059796432-radiador-enfriador-aceite-renault-master-3-23dci-m9t-oe-_JM","2025-04-22T13:44:11.444Z","2025-10-31T14:25:14.026Z"
"MLA2059794774","Radiador Enfriador Aceite Mercedes Benz 311 415 515 C220 Oe",,"59000","ARS","10","11","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2059794774-radiador-enfriador-aceite-mercedes-benz-311-415-515-c220-oe-_JM","2025-04-22T12:59:14.531Z","2025-11-28T12:44:06.408Z"
"MLA2052489886","Turbo Núcleo Vw Amarok 2.0 Tdi 163hp Grande K04 R2s Oe",,"186450","ARS","25","16","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2052489886-turbo-nucleo-vw-amarok-20-tdi-163hp-grande-k04-r2s-oe-_JM","2025-04-14T13:00:42.639Z","2025-12-05T15:04:25.087Z"
"MLA2059641354","Radiador Enfriador Aceite Fiat Toro Jeep Renegade 2.0 Jtd Oe",,"107000","ARS","23","21","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2059641354-radiador-enfriador-aceite-fiat-toro-jeep-renegade-20-jtd-oe-_JM","2025-04-22T12:44:31.033Z","2025-12-01T14:53:21.823Z"
"MLA2059849968","Radiador Enfriador Aceite Bmw Serie 1 3 5 X1 X3 X5 X6 N20n55",,"61000","ARS","20","17","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2059849968-radiador-enfriador-aceite-bmw-serie-1-3-5-x1-x3-x5-x6-n20n55-_JM","2025-04-22T14:41:54.772Z","2025-12-01T00:21:11.530Z"
"MLA2052487952","Turbo Renault Clio Kangoo Sandero Logan 1.5 Dci K9k Oe",,"270000","ARS","391","31","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2052487952-turbo-renault-clio-kangoo-sandero-logan-15-dci-k9k-oe-_JM","2025-04-14T12:09:35.242Z","2025-12-06T16:46:56.207Z"
"MLA2059715392","Radiador Enfriador Aceite Chevrolet Cruze Sonic Tracker 1.8",,"29000","ARS","20","12","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2059715392-radiador-enfriador-aceite-chevrolet-cruze-sonic-tracker-18-_JM","2025-04-22T12:01:01.496Z","2025-11-28T12:40:36.139Z"
"MLA2054961084","Base Filtro Aceite Renault Master M9t 2.3 Dci Oe",,"153900","ARS","11","1","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2054961084-base-filtro-aceite-renault-master-m9t-23-dci-oe-_JM","2025-04-16T14:49:33.093Z","2025-10-31T14:25:19.188Z"
"MLA2053445542","Base Filtro Aceite Mercedes Benz C230 C280 Glk300 Ml350 Oe",,"153500","ARS","23","1","active","MLA61223","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2053445542-base-filtro-aceite-mercedes-benz-c230-c280-glk300-ml350-oe-_JM","2025-04-15T17:49:26.739Z","2025-10-31T14:25:17.504Z"
"MLA1491108893","Radiador Aceite Enfriador Ford Ranger 2.2 3.2 Puma 2012+ Oe",,"46150","ARS","19","26","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1491108893-radiador-aceite-enfriador-ford-ranger-22-32-puma-2012-oe-_JM","2025-04-22T17:32:54.846Z","2025-12-06T15:34:45.296Z"
"MLA1493567069","Kit X4 Inyector Mercedes Benz Sprinter 311 313 413 Cdi Oe",,"1540000","ARS","0","12","paused","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1493567069-kit-x4-inyector-mercedes-benz-sprinter-311-313-413-cdi-oe-_JM","2025-04-30T14:51:09.189Z","2025-11-24T17:21:43.060Z"
"MLA2128447942","Cubre Alfombra Termoformadas Toyota Etios Oe",,"280000,0","ARS","21","35","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2128447942-cubre-alfombra-termoformadas-toyota-etios-oe-_JM","2025-06-19T14:20:33.611Z","2025-12-05T23:29:13.331Z"
"MLA2128472386","Cubre Alfombra Termoformadas Toyota Corolla Cross Oe",,"280000,0","ARS","3","162","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2128472386-cubre-alfombra-termoformadas-toyota-corolla-cross-oe-_JM","2025-06-19T14:20:33.744Z","2025-12-04T17:54:22.366Z"
"MLA1493741011","Kit X4 Inyector Renault Master 2.5 Dci 141 Oe",,"1540000","ARS","1","7","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1493741011-kit-x4-inyector-renault-master-25-dci-141-oe-_JM","2025-04-30T18:27:13.168Z","2025-11-27T01:34:41.681Z"
"MLA1442992673","Kit X4 Bobina Encendido Roja Audi Vw Golf Bora 1.8t 20v Oe",,"132000","ARS","228","102","active","MLA60957","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1442992673-kit-x4-bobina-encendido-roja-audi-vw-golf-bora-18t-20v-oe-_JM","2024-08-13T13:26:36.736Z","2025-12-04T14:59:48.230Z"
"MLA2060875568","Tapa Enfriador Aceite Para Mazda B2500 2.5 16v 18cm Oe",,"198000","ARS","2","10","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2060875568-tapa-enfriador-aceite-para-mazda-b2500-25-16v-18cm-oe-_JM","2025-04-23T14:11:27.919Z","2025-10-31T14:25:22.530Z"
"MLA2072742482","Carburador Fiat Duna Uno 1.6 Tlde Doble Boca Oe",,"149500","ARS","0","100","paused","MLA6980","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2072742482-carburador-fiat-duna-uno-16-tlde-doble-boca-oe-_JM","2025-05-05T19:10:45.091Z","2025-10-31T14:25:10.066Z"
"MLA2072310728","Carburador Ford Falcon F100 221 40mm Varilla Oe",,"187000","ARS","0","257","paused","MLA6980","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2072310728-carburador-ford-falcon-f100-221-40mm-varilla-oe-_JM","2025-05-05T19:28:05.834Z","2025-10-31T14:25:10.890Z"
"MLA1493597105","Kit X4 Inyector Renault Master 2.5 Dci 265 Oe",,"1540000","ARS","2","1","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1493597105-kit-x4-inyector-renault-master-25-dci-265-oe-_JM","2025-04-30T17:44:25.713Z","2025-12-01T15:51:19.675Z"
"MLA2115228878","Cubre Alfombras Termoformadas Renault Oroch Negro",,"280000","ARS","142","4","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2115228878-cubre-alfombras-termoformadas-renault-oroch-negro-_JM","2025-06-13T12:49:41.247Z","2025-12-06T01:09:29.959Z"
"MLA1831709266","Remera Algodón Ftx Blanca Negra Manga Corta Connect Unisex",,"20900","ARS","1","5","active","MLA109042","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1831709266-remera-algodon-ftx-blanca-negra-manga-corta-connect-unisex-_JM","2024-07-02T19:18:13.704Z","2025-11-12T02:50:31.399Z"
"MLA1493739239","Kit X4 Inyector Toyota Hilux 2.5 Cabeza 22 Oe",,"1540000","ARS","1","9","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1493739239-kit-x4-inyector-toyota-hilux-25-cabeza-22-oe-_JM","2025-04-30T17:25:35.931Z","2025-12-05T15:40:26.752Z"
"MLA2072628480","Turbo Renault Megane Laguna Scenic 1.9 Dti F9q F8q Gt1544 Oe",,"375000","ARS","45","14","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2072628480-turbo-renault-megane-laguna-scenic-19-dti-f9q-f8q-gt1544-oe-_JM","2025-05-05T19:45:23.405Z","2025-12-05T15:14:58.940Z"
"MLA2060850338","Tapa Enfriador Aceite Nissan Pathfinder 2.7 Td27 Oe",,"115000","ARS","15","19","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-2060850338-tapa-enfriador-aceite-nissan-pathfinder-27-td27-oe-_JM","2025-04-23T14:42:47.931Z","2025-11-28T12:49:52.921Z"
"MLA1491362365","Tapa Enfriador Filtro Aceite Nissan Ed33 Fd35 Bomba Rotativa",,"175000","ARS","11","9","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1491362365-tapa-enfriador-filtro-aceite-nissan-ed33-fd35-bomba-rotativa-_JM","2025-04-23T15:27:11.761Z","2025-11-28T12:50:24.925Z"
"MLA1491359613","Radiador Enfriador De Aceite Fiat Ducato Boxer 2.3 Jtd Oe",,"69900","ARS","20","27","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1491359613-radiador-enfriador-de-aceite-fiat-ducato-boxer-23-jtd-oe-_JM","2025-04-23T13:39:34.648Z","2025-12-02T08:27:03.407Z"
"MLA1493620487","Kit X4 Inyector S10 Blazer Frontier Xterra 2.8 Mwm Oe",,"1400000","ARS","0","16","paused","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1493620487-kit-x4-inyector-s10-blazer-frontier-xterra-28-mwm-oe-_JM","2025-04-30T15:54:00.656Z","2025-12-03T18:14:37.853Z"
"MLA1491358565","Radiador Aceite Enfriador Peugeot 208 308 C4 Mini Thp 16v Oe",,"38000","ARS","30","50","active","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1491358565-radiador-aceite-enfriador-peugeot-208-308-c4-mini-thp-16v-oe-_JM","2025-04-23T12:57:21.507Z","2025-12-01T17:48:20.928Z"
